,ID,NElive,NEdir,USdir,sad_18,nerve_18,rest_18,hope_18,effort_18,worth_18,ohom,ohom_ot,home,home_ot,live10m,income_18,fs5,fina,Marr10m,resi,rurb,adults,kids_18,empl1_13,empl2_13,empl3_13,empl4_13,empl5_13,empl6_13,empl7_13,empl8_13,empl9_13,empl_ot_13,born1,hisp1,race_1,race_2,race_3,race_4,race_5,race_6,race_ot,sexr_18,sexr_18_ot,sexorien,lgbfriend,degr,jsat,whrs,part,part_ot,poli,poli_ot,vote16,vote16_ot,relgaffil,relgaffil_ot,ratt,relginflu,IMG7_A,IMG7_B,IMG7_C,IMG7_D,IMG7_E,IMG7_F,EMPL,racecat,agyr,scwell,smoke,rzipcod,Comments7,Pwate
782,810191,2,3,3,5,5,5,5,5,5,1,,1,,45,7,5,2,2,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,2,1,5,3,46,1,,2,,1,,1,,6,4,1,0,2,5,2,2,1,1,62,2,2,68132,,0.515470692
783,860428,2,1,2,5,4,5,5,5,5,2,,1,,44,8,5,1,1,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,NA,NA,NA,NA,NA,NA,,2,,1,2,NA,NA,NA,3,,3,,2,,1,,2,2,0,6,0,NA,5,45,NA,NA,53,2,2,NA,,0.926893293
784,840433,1,1,3,5,5,5,5,5,NA,1,,1,,44,NA,5,1,1,1,1,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,6,NA,NA,NA,,4,,NA,,1,,2,1,2,0,0,12,9,52,5,1,51,1,2,68716,,0.616992096
785,840517,2,1,2,5,4,3,4,5,5,4,,1,,25,4,3,3,1,1,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,5,2,60,3,,3,,3,MCMULLIN,6,,5,1,0,0,0,0,0,10,1,1,82,2,2,68874,,2.899474537
786,810291,2,3,2,4,1,3,4,1,4,1,,1,,45,7,2,4,1,1,3,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,2,1,40,2,,5,,2,,2,,7,3,0,0,0,0,15,0,1,1,73,2,2,68434,,1.948423827
787,840368,2,3,2,5,4,5,5,5,5,1,,1,,40,6,5,3,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,3,NA,NA,1,,3,,1,,1,,7,3,12,0,0,12,12,0,5,1,42,2,2,68516,,0.617928862
788,820424,2,1,2,5,5,5,5,5,5,2,,1,,2,5,1,4,2,1,3,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,3,3,0,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,68701,,4.349211805
789,820337,2,3,1,3,2,4,4,3,4,2,,1,,30,7,4,3,1,1,2,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,NA,0,2,,4,,2,,1,,7,3,0,0,0,12,0,2,5,1,50,3,1,68505,,0.617928862
790,820546,2,3,3,2,2,3,2,1,2,1,,1,,11,1,2,5,3,1,2,2,0,NA,NA,NA,1,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,NA,NA,3,,3,,3,GARY JOHNSON,6,INDEPENT CHRISTIAN,7,4,0,0,0,0,0,0,4,1,70,3,2,69041,,2.899474537
791,850568,1,3,3,5,5,4,5,5,5,2,,1,,15,4,4,3,1,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,2,1,40,2,,4,,2,,1,,1,1,1,6,0,12,NA,NA,1,1,57,1,2,69165,,0.558412006
792,810296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,2,2,30,3,,3,,2,,1,"LUTHERAN, IT'S DEFEANT THAN ALL THE REST",3,1,NA,4,NA,NA,NA,60,2,1,46,3,2,68960,,0.225648128
793,830453,3,2,1,5,5,5,5,5,5,1,,1,,30,NA,5,2,1,1,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,2,2,40,2,,4,,2,,1,,2,1,2,4,2,9,3,30,1,1,54,2,2,68701,,0.772939345
794,840396,1,1,3,5,5,5,5,4,5,1,,1,,27,8,5,1,1,1,3,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,NA,NA,2,,3,,2,,2,,2,2,1,0,0,8,4,60,7,1,68,1,2,68601,,0.772939345
795,820199,2,3,1,4,5,4,5,4,4,2,,1,,80,NA,5,2,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,1,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,2,3,0,2,,4,,2,,2,,NA,1,NA,NA,NA,NA,NA,NA,5,1,38,3,2,68133,,0.439716767
796,850343,2,2,2,4,4,5,5,4,4,3,,1,,12,5,2,4,6,2,3,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,4,1,40,3,,3,,3,,1,SDA,2,1,0,2,1,3,3,36,1,1,85,3,2,68508,,1.298949218
797,860084,3,3,3,3,3,3,3,3,3,1,,1,,80,2,4,4,4,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,1,1,NA,NA,NA,NA,NA,,2,,1,2,2,3,NA,2,,4,,NA,,1,,2,5,NA,NA,NA,NA,NA,2,5,3,37,3,2,NA,,0.308964431
798,810039,3,2,2,5,5,5,5,5,5,1,,1,,26,7,5,2,1,1,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,3,1,NA,NA,NA,NA,NA,1,MEXICAN,2,,1,1,4,1,44,1,,2,,1,,5,,8,5,0,0,0,0,0,0,1,3,89,1,2,68025,,2.149085511
799,850524,4,2,2,4,4,4,5,4,4,1,,1,,44,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,2,NA,NA,1,,3,,1,,2,,7,2,0,41,1,0,0,NA,5,1,48,3,2,NA,,0.308496048
800,850477,4,2,2,5,5,5,5,5,5,2,,1,,61,NA,5,3,1,1,3,2,0,NA,NA,NA,NA,NA,NA,NA,1,NA,,2,2,NA,NA,NA,NA,NA,1,HUMAN,2,,1,1,3,NA,0,1,,1,,1,,6,SPIRITUAL,7,3,6,0,0,0,6,1,8,4,55,3,2,68847,,0.772939345
801,820028,2,1,2,4,3,4,5,4,5,2,,1,,35,8,5,2,1,1,3,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,5,2,45,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,68022,,0.515470692
802,840473,2,3,1,5,4,3,4,3,4,1,,1,,41,7,5,1,1,1,3,2,0,NA,1,NA,NA,1,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,4,1,4,2,,4,,2,,1,,5,2,2,0,0,0,2,0,2,1,53,3,2,68803,,0.616992096
803,840008,2,3,1,5,4,3,5,5,5,3,,1,,9,6,5,2,7,2,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,2,48,2,,4,,2,,1,,5,3,1,0,0,8,3,5,1,1,82,2,2,68005,,3.274274105
804,830022,2,1,1,5,5,5,5,5,5,1,,1,,34,6,5,1,1,1,2,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,4,NA,NA,2,,5,,2,,1,,2,1,0,0,0,0,0,40,5,1,NA,1,2,68023,,0.361095232
805,850495,1,1,3,5,3,5,5,5,5,4,,1,,27,4,5,1,1,1,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,3,2,40,2,,4,,2,,1,,2,2,1,0,0,24,NA,48,1,1,58,1,2,68876,,0.772939345
806,840286,4,3,2,4,4,3,5,3,3,1,,4,,4,5,5,4,2,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,5,NA,NA,1,,2,,1,,1,,3,3,2,0,1,12,3,40,5,1,53,2,2,68333,,0.308964431
807,830422,2,2,1,4,3,5,5,3,4,2,,1,,44,4,5,1,1,1,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,4,1,35,2,,4,,2,,5,,8,6,0,0,0,6,10,0,1,1,73,2,2,68601,,1.564837734
808,820146,1,2,2,5,5,5,5,5,5,2,,1,,42,8,5,2,1,1,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,1,36,2,,4,,3,LIBERATARAN,1,,5,2,2,0,0,0,2,4,1,1,76,1,2,68122,,3.274274105
809,820434,4,2,2,5,4,4,5,5,5,1,,1,,18,NA,NA,NA,1,1,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,2,2,40,3,,3,,3,GREEN PARTY,5,,6,5,0,0,0,0,0,1,1,1,55,2,2,68732,,1.116824012
810,840166,1,1,2,5,4,4,5,4,5,2,,1,,43,8,4,3,1,1,3,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,1,45,2,,3,,1,,1,LUTHERAN,2,1,10,3,0,1,10,52,1,1,75,2,2,NA,,1.432723674
811,840261,2,1,3,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,NA,NA,NA,NA,NA,NA,NA,,2,,NA,NA,6,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,68154,,0.408487033
812,820437,1,1,3,5,4,3,5,4,5,2,,1,,60,6,3,3,1,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,4,2,45,3,,3,,2,,6,CHRISTIAN NON SPECIFIC,6,4,1,2,0,0,1,1,1,1,64,2,1,68745,,1.159409017
813,860446,2,1,2,5,5,5,5,5,5,2,,1,,48,6,3,3,1,1,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,1,48,2,,4,,2,,2,,2,1,1,0,0,0,0,48,1,1,70,2,2,68739,,1.564837734
814,860384,2,3,2,5,4,4,5,5,5,2,,3,,3,6,4,4,2,1,3,2,0,1,NA,NA,NA,NA,1,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,2,36,1,,2,,1,,5,ATHEIST,8,6,1,0,0,1,1,0,1,1,91,2,2,68521,,1.298949218
815,850260,3,3,2,3,4,5,3,2,4,2,,1,,17,7,3,4,1,1,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,3,3,44,1,,2,,1,,5,,7,4,6,6,0,6,80,0,1,1,71,3,2,68352,,1.948423827
816,840181,1,1,1,5,5,5,5,5,5,1,,1,,59,6,5,1,1,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,NA,NA,2,,4,,2,,2,,2,1,1,1,0,1,2,2,5,1,58,1,2,68127,,0.361095232
817,840571,1,1,1,5,5,5,5,5,5,1,,1,,26,2,3,2,4,1,3,2,NA,NA,1,NA,NA,1,NA,1,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,2,3,1,18,2,,4,,2,,1,,5,4,8,1,1,1,8,0,2,1,30,1,2,69153,,0.747301804
818,820574,5,2,2,3,4,3,4,4,5,2,,1,,5,8,5,2,1,1,1,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,3,NA,NA,2,,5,,2,,6,CHRISTIAN,8,1,1,2,0,6,NA,0,7,1,74,2,2,69153,,2.347256601
819,810564,1,1,1,5,5,5,5,5,5,2,,1,,28,7,5,3,1,1,3,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,2,2,45,2,,4,,2,,NA,CHRISTIAN!I DON'T ACT MYSELF IN ANY CATAGORY,3,1,NA,NA,NA,NA,NA,NA,1,1,70,2,2,69138,,2.347256601
820,830304,1,3,3,5,4,5,5,4,5,1,,1,,59,6,4,2,1,1,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,3,2,40,1,,3,,2,,1,,3,1,0,2,0,0,0,40,1,1,58,1,2,68457,,0.933302995
821,850176,3,3,2,3,4,5,3,4,3,2,,1,,13,9,5,4,1,1,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,3,42,3,,6,LIBERTARIAN,3,,1,,3,2,5,0,0,20,20,45,1,1,64,3,2,68135,,1.030941384
822,830541,1,1,1,5,5,5,5,5,5,1,,1,,77,3,4,3,1,1,3,2,0,NA,1,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,2,2,50,2,,3,,2,,2,,2,1,2,0,0,3,2,52,2,1,41,2,2,NA,,0.747301804
823,850144,5,3,1,4,5,3,5,2,3,3,,4,,5,4,2,4,1,1,3,2,0,1,NA,NA,NA,NA,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,3,1,4,1,45,2,,3,,2,,1,BAPTIST,8,3,0,0,0,0,0,0,1,1,62,2,2,68128,,0.722190465
824,840184,1,1,1,2,4,4,2,3,1,2,,1,,36,6,3,4,1,1,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,4,40,2,,3,,2,,1,METHODIST,5,2,3,0,0,12,10,3,1,1,60,2,2,68128,,1.030941384
825,820484,1,1,2,5,4,4,5,5,5,1,,1,,62,3,5,2,4,1,3,1,0,NA,NA,NA,NA,1,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,NA,NA,1,,2,,NA,NO ONE ON THE BALLOT WORTHY,1,,2,1,2,3,0,6,20,2,5,1,30,2,2,68836,,0.308496048
826,830071,2,2,2,5,4,4,5,4,5,2,,1,,2,8,5,2,2,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,2,45,3,,3,,3,,1,,4,3,0,1,0,3,3,30,1,1,75,1,2,68104,,0.716361837
827,840065,2,1,1,5,4,4,5,5,5,2,,1,,16,8,4,2,1,1,3,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,4,2,50,2,,4,,2,,2,,2,1,3,2,0,0,11,75,1,1,77,3,2,68066,,1.298949218
828,830031,2,3,2,4,4,4,4,4,4,2,,1,,53,7,3,2,1,2,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,4,50,2,,3,,3,BEN SASSE,2,,6,3,0,0,0,0,0,5,1,1,65,2,2,68028,,1.030941384
829,850185,1,1,2,5,5,5,5,5,5,2,,1,,1,8,5,5,7,2,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,6,1,60,2,,4,,2,,2,,4,3,NA,NA,NA,NA,NA,NA,1,1,90,1,2,68136,,1.432723674
830,820406,1,1,3,5,4,4,5,5,5,1,,1,,60,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,2,NA,NA,2,,3,,2,,2,,2,1,48,NA,NA,12,48,100,5,1,41,2,2,68635,,0.225648128
831,840154,2,1,1,5,5,5,5,5,5,2,,1,,6,7,4,1,1,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,4,1,40,2,,5,,2,,6,CHRISTIAN,2,1,0,0,0,0,0,NA,1,1,64,2,2,68123,,1.030941384
832,860521,1,3,2,5,3,3,5,5,5,1,,1,,30,9,5,1,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,1,50,2,,4,,2,,2,,5,4,6,18,0,6,6,2,1,1,57,1,2,68862,,0.772939345
833,850197,1,1,1,4,3,3,3,2,3,3,,1,,33,8,2,5,1,1,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,5,55,2,,3,,2,,2,,5,2,3,0,0,4,4,12,1,1,67,2,2,68137,,1.083285697
834,850584,1,1,1,4,4,4,5,4,4,2,,1,,28,5,4,3,4,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,5,NA,NA,2,,5,,2,,1,,2,1,0,0,0,60,24,55,5,1,54,3,2,69337,,0.386469672
835,810434,1,1,3,5,5,5,5,4,5,1,,1,,74,NA,5,2,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,2,NA,NA,2,,4,,2,,2,,2,2,0,0,0,0,14,56,5,1,44,2,2,68642,,0.616992096
836,840049,2,1,1,4,4,4,5,5,5,1,,1,,25,9,5,2,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,NA,NA,1,NA,NA,,1,,3,2,5,1,50,3,,3,,2,,1,,5,2,0,1,0,1,2,4,1,3,55,2,2,68046,,1.030941384
837,820514,2,1,3,5,5,5,5,5,5,3,,1,,21,4,4,3,3,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,2,2,4,48,2,,5,,2,,2,,5,3,0,0,0,2,12,20,1,1,NA,2,2,68901,,1.449737268
838,840284,1,3,2,3,5,3,5,5,5,3,,4,,0,4,5,3,7,2,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,3,50,3,,3,,1,,1,LUTHERAN,5,3,0,0,0,0,0,5,1,1,90,3,2,68330,,1.298949218
839,860365,4,2,2,5,5,5,5,5,5,1,,1,,53,2,3,4,2,1,3,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,4,3,25,3,,NA,,3,BART SIMPSON,5,,8,6,2,0,0,12,3,0,2,1,67,2,2,68512,,0.469923842
840,820237,2,1,3,5,5,5,4,2,4,1,,1,,38,5,5,2,2,2,3,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,5,NA,NA,3,,3,,1,,6,CHRISTIAN,5,2,0,0,0,0,1,NA,8,1,57,4,2,68144,,0.361095232
841,840253,2,2,2,5,5,5,5,5,5,1,,1,,30,7,4,NA,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,1,0,1,,2,,1,,2,,5,4,5,0,NA,20,5,1,5,1,48,3,1,68147,,0.439716767
842,850459,5,2,NA,5,3,3,4,4,5,1,,1,,2,4,2,4,4,1,3,2,1,NA,NA,NA,NA,1,NA,1,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,NA,NA,6,NA,NA,NA,NC,NA,NC,4,,NA,JEHOVAH WITNESS,1,1,NA,NA,NA,NA,50,90,5,1,52,2,2,68822,,0.616992096
843,860510,2,2,2,5,5,5,5,4,5,2,,1,,15,7,4,3,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,"I DO NOT IDENTIFY WITH MY ""RACE."" I AM HUMAN, HAVE A CROSS-CULTURAL MARRIAGE + ""BI-RACIAL"" CHILDREN",1,,1,1,6,4,60,1,I OFTEN REGRET HAVING TO SUPPORT A PARTY THAT DOESN'T,6,INDEPENDENT-NONE OF EXISTING PARTIES FULLY REPRESENTS ME.,1,WOULD HAVE GREATLY PREFERRED SANDERS,NA,STRONGLY CHRISTIAN-ECUMENICAL,2,1,0,0,2,12,1,50,1,1,60,3,2,68847,,1.116824012
